measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
4,YLLs (Years of Life Lost),162,Bhutan,3,Both,1,Under 5,294,All causes,3,Rate,1990,273814.26643236,332488.38242920034,225846.89620712234
4,YLLs (Years of Life Lost),162,Bhutan,1,Male,23,5-14 years,294,All causes,3,Rate,1990,10404.69761692126,12488.776879424126,8325.870296382853
4,YLLs (Years of Life Lost),162,Bhutan,2,Female,23,5-14 years,294,All causes,3,Rate,1990,9683.512653750284,11623.261954515563,7278.541312281611
4,YLLs (Years of Life Lost),162,Bhutan,3,Both,23,5-14 years,294,All causes,3,Rate,1990,10060.866040931847,12074.280448568525,7840.721388396921
4,YLLs (Years of Life Lost),162,Bhutan,1,Male,24,15-49 years,294,All causes,3,Rate,1990,15253.229028347048,18208.68133649598,11965.333988494185
4,YLLs (Years of Life Lost),162,Bhutan,2,Female,24,15-49 years,294,All causes,3,Rate,1990,15928.858448366243,19859.03401848157,11872.808323720168
4,YLLs (Years of Life Lost),162,Bhutan,3,Both,24,15-49 years,294,All causes,3,Rate,1990,15564.64123799636,18968.799077720036,11922.686908804068
4,YLLs (Years of Life Lost),162,Bhutan,1,Male,25,50-69 years,294,All causes,3,Rate,1990,58304.981234217455,72160.5374909608,47606.07030850052
4,YLLs (Years of Life Lost),162,Bhutan,2,Female,25,50-69 years,294,All causes,3,Rate,1990,53751.560919320094,64240.918074775196,45435.69685281398
4,YLLs (Years of Life Lost),162,Bhutan,3,Both,25,50-69 years,294,All causes,3,Rate,1990,56130.15970849063,68343.76125856195,46587.48429190351
4,YLLs (Years of Life Lost),162,Bhutan,1,Male,26,70+ years,294,All causes,3,Rate,1990,122540.08366809621,141035.03597085152,108598.67278691502
4,YLLs (Years of Life Lost),162,Bhutan,2,Female,26,70+ years,294,All causes,3,Rate,1990,119931.6828393062,130494.59727952057,113419.33402430102
4,YLLs (Years of Life Lost),162,Bhutan,3,Both,26,70+ years,294,All causes,3,Rate,1990,121021.56800569112,134841.04745520634,111555.58282738143
4,YLLs (Years of Life Lost),320,Cook Islands,1,Male,1,Under 5,294,All causes,3,Rate,1990,38637.14715906207,48427.996700776835,30699.64407066544
4,YLLs (Years of Life Lost),320,Cook Islands,2,Female,1,Under 5,294,All causes,3,Rate,1990,32038.50931037568,39320.67969759691,26110.21812166038
4,YLLs (Years of Life Lost),320,Cook Islands,3,Both,1,Under 5,294,All causes,3,Rate,1990,35481.69270837849,43999.59688255275,28537.936547872512
4,YLLs (Years of Life Lost),320,Cook Islands,1,Male,23,5-14 years,294,All causes,3,Rate,1990,3766.1691501402784,4329.544405729671,3320.3052719308816
4,YLLs (Years of Life Lost),320,Cook Islands,2,Female,23,5-14 years,294,All causes,3,Rate,1990,2479.61316874413,2835.374548717252,2197.536472665651
4,YLLs (Years of Life Lost),320,Cook Islands,3,Both,23,5-14 years,294,All causes,3,Rate,1990,3146.5959001773745,3601.9945407533137,2785.2793259968207
4,YLLs (Years of Life Lost),320,Cook Islands,1,Male,24,15-49 years,294,All causes,3,Rate,1990,17596.91761053442,22785.423313660176,14447.928016808597
4,YLLs (Years of Life Lost),320,Cook Islands,2,Female,24,15-49 years,294,All causes,3,Rate,1990,9247.36251196533,11542.973342658826,7364.139059817296
4,YLLs (Years of Life Lost),320,Cook Islands,3,Both,24,15-49 years,294,All causes,3,Rate,1990,13557.165971693434,17301.49303163355,11079.342582229358
4,YLLs (Years of Life Lost),320,Cook Islands,1,Male,25,50-69 years,294,All causes,3,Rate,1990,70443.15925113158,74825.09114059164,65127.4921649285
4,YLLs (Years of Life Lost),320,Cook Islands,2,Female,25,50-69 years,294,All causes,3,Rate,1990,42689.29854457578,48944.22390228821,37127.88430523632
4,YLLs (Years of Life Lost),320,Cook Islands,3,Both,25,50-69 years,294,All causes,3,Rate,1990,57678.78030347596,61854.44740757075,52986.240254198645
4,YLLs (Years of Life Lost),320,Cook Islands,1,Male,26,70+ years,294,All causes,3,Rate,1990,137115.46245302036,144645.48363931672,129495.27067733624
4,YLLs (Years of Life Lost),320,Cook Islands,2,Female,26,70+ years,294,All causes,3,Rate,1990,103178.89000838503,115374.11699605346,95664.95725906013
4,YLLs (Years of Life Lost),320,Cook Islands,3,Both,26,70+ years,294,All causes,3,Rate,1990,120097.94678660759,125119.28749530556,116107.29076814599
4,YLLs (Years of Life Lost),131,Nicaragua,1,Male,1,Under 5,294,All causes,3,Rate,1990,129826.99365975505,142629.13397474764,117477.1807832886
4,YLLs (Years of Life Lost),131,Nicaragua,2,Female,1,Under 5,294,All causes,3,Rate,1990,104261.99704977844,114489.6509129101,95100.20332048221
4,YLLs (Years of Life Lost),131,Nicaragua,3,Both,1,Under 5,294,All causes,3,Rate,1990,117234.9414237756,128518.40375670798,106626.00165889185
4,YLLs (Years of Life Lost),131,Nicaragua,1,Male,23,5-14 years,294,All causes,3,Rate,1990,5420.322115591334,5697.812944660757,5127.830057621948
4,YLLs (Years of Life Lost),131,Nicaragua,2,Female,23,5-14 years,294,All causes,3,Rate,1990,3921.1010099177224,4106.7449448481275,3747.1439073140136
4,YLLs (Years of Life Lost),131,Nicaragua,3,Both,23,5-14 years,294,All causes,3,Rate,1990,4678.342858103095,4906.217928933679,4447.7647920433965
4,YLLs (Years of Life Lost),131,Nicaragua,1,Male,24,15-49 years,294,All causes,3,Rate,1990,9720.99949964078,10040.829604378257,9388.867979685132
4,YLLs (Years of Life Lost),131,Nicaragua,2,Female,24,15-49 years,294,All causes,3,Rate,1990,6378.853640434697,6642.171789508491,6113.352225590618
4,YLLs (Years of Life Lost),131,Nicaragua,3,Both,24,15-49 years,294,All causes,3,Rate,1990,7981.032336282784,8194.395436840578,7779.964317984567
4,YLLs (Years of Life Lost),131,Nicaragua,1,Male,25,50-69 years,294,All causes,3,Rate,1990,38453.39252832997,39979.807037639555,36896.278908536435
4,YLLs (Years of Life Lost),131,Nicaragua,2,Female,25,50-69 years,294,All causes,3,Rate,1990,21715.203699697056,22560.868495348073,20854.429181648557
4,YLLs (Years of Life Lost),131,Nicaragua,3,Both,25,50-69 years,294,All causes,3,Rate,1990,29852.528003631323,30766.544484464004,29013.617669013307
4,YLLs (Years of Life Lost),131,Nicaragua,1,Male,26,70+ years,294,All causes,3,Rate,1990,96523.18380265331,99300.71669044477,93546.71724737811
4,YLLs (Years of Life Lost),131,Nicaragua,2,Female,26,70+ years,294,All causes,3,Rate,1990,45915.518199956015,47310.30002971472,44490.26454610629
4,YLLs (Years of Life Lost),131,Nicaragua,3,Both,26,70+ years,294,All causes,3,Rate,1990,68068.83815334603,69591.47447241703,66677.10166094279
4,YLLs (Years of Life Lost),20,Viet Nam,1,Male,1,Under 5,294,All causes,3,Rate,1990,91883.31439542517,102421.29883880928,82793.91459501328
4,YLLs (Years of Life Lost),20,Viet Nam,2,Female,1,Under 5,294,All causes,3,Rate,1990,66216.80406075173,73947.13353678847,59786.55816832419
4,YLLs (Years of Life Lost),20,Viet Nam,3,Both,1,Under 5,294,All causes,3,Rate,1990,79326.58552424192,88424.42356778633,71595.22999143993
4,YLLs (Years of Life Lost),20,Viet Nam,1,Male,23,5-14 years,294,All causes,3,Rate,1990,5419.323131751191,6782.940309879313,4808.251462723712
4,YLLs (Years of Life Lost),20,Viet Nam,2,Female,23,5-14 years,294,All causes,3,Rate,1990,3342.153890512825,4367.187409082797,2859.1855572254103
4,YLLs (Years of Life Lost),20,Viet Nam,3,Both,23,5-14 years,294,All causes,3,Rate,1990,4404.388102903125,5605.245248565102,3863.847720637454
4,YLLs (Years of Life Lost),20,Viet Nam,1,Male,24,15-49 years,294,All causes,3,Rate,1990,13949.771848888995,17757.441601416842,10905.342152151563
4,YLLs (Years of Life Lost),20,Viet Nam,2,Female,24,15-49 years,294,All causes,3,Rate,1990,6681.112365915408,8788.606499491383,4980.153670299522
4,YLLs (Years of Life Lost),20,Viet Nam,3,Both,24,15-49 years,294,All causes,3,Rate,1990,10162.97979384944,13041.919870635575,7823.630397265956
4,YLLs (Years of Life Lost),20,Viet Nam,1,Male,25,50-69 years,294,All causes,3,Rate,1990,64308.397135666004,77291.47051982685,52986.85671997688
4,YLLs (Years of Life Lost),20,Viet Nam,2,Female,25,50-69 years,294,All causes,3,Rate,1990,31967.038491155025,37684.478687924675,26323.707381615335
4,YLLs (Years of Life Lost),20,Viet Nam,3,Both,25,50-69 years,294,All causes,3,Rate,1990,46456.01934430918,55368.47648797894,38310.66852005838
4,YLLs (Years of Life Lost),20,Viet Nam,1,Male,26,70+ years,294,All causes,3,Rate,1990,136057.60085946354,149757.9282092066,124672.12679346908
4,YLLs (Years of Life Lost),20,Viet Nam,2,Female,26,70+ years,294,All causes,3,Rate,1990,95650.93888805229,102077.2987031164,88017.80287687817
4,YLLs (Years of Life Lost),20,Viet Nam,3,Both,26,70+ years,294,All causes,3,Rate,1990,110499.54680150877,119379.53454587546,101046.17123476423
4,YLLs (Years of Life Lost),115,Jamaica,1,Male,1,Under 5,294,All causes,3,Rate,1990,54452.45691919265,62728.335238882224,46874.60373101962
4,YLLs (Years of Life Lost),115,Jamaica,2,Female,1,Under 5,294,All causes,3,Rate,1990,46682.4404971181,53385.799414099725,40498.65159070478
4,YLLs (Years of Life Lost),115,Jamaica,3,Both,1,Under 5,294,All causes,3,Rate,1990,50617.77282116685,58167.49290821964,43842.879936217454
4,YLLs (Years of Life Lost),115,Jamaica,1,Male,23,5-14 years,294,All causes,3,Rate,1990,3219.4814662556073,3483.7541739910425,2967.5672990811536
4,YLLs (Years of Life Lost),115,Jamaica,2,Female,23,5-14 years,294,All causes,3,Rate,1990,2803.0704896612233,3000.7782882880356,2604.1297723715893
4,YLLs (Years of Life Lost),115,Jamaica,3,Both,23,5-14 years,294,All causes,3,Rate,1990,3012.3697282160374,3243.2225963297083,2786.6042904513474
4,YLLs (Years of Life Lost),115,Jamaica,1,Male,24,15-49 years,294,All causes,3,Rate,1990,6123.882174612753,6298.798265755265,5948.106757912428
4,YLLs (Years of Life Lost),115,Jamaica,2,Female,24,15-49 years,294,All causes,3,Rate,1990,4995.097114499139,5180.437783555094,4800.654946854529
4,YLLs (Years of Life Lost),115,Jamaica,3,Both,24,15-49 years,294,All causes,3,Rate,1990,5546.256904728894,5684.11345604851,5414.144020988821
4,YLLs (Years of Life Lost),115,Jamaica,1,Male,25,50-69 years,294,All causes,3,Rate,1990,35818.90062233849,37123.058730709854,34547.6219039058
4,YLLs (Years of Life Lost),115,Jamaica,2,Female,25,50-69 years,294,All causes,3,Rate,1990,29184.943391395424,30223.896931997824,28155.15790489726
4,YLLs (Years of Life Lost),115,Jamaica,3,Both,25,50-69 years,294,All causes,3,Rate,1990,32381.699577311494,33222.37857148785,31580.273516502777
4,YLLs (Years of Life Lost),115,Jamaica,1,Male,26,70+ years,294,All causes,3,Rate,1990,84304.19454181846,86697.84821613586,81970.51644952322
4,YLLs (Years of Life Lost),115,Jamaica,2,Female,26,70+ years,294,All causes,3,Rate,1990,68579.61700845127,70406.06978120598,66751.73733448132
4,YLLs (Years of Life Lost),115,Jamaica,3,Both,26,70+ years,294,All causes,3,Rate,1990,75556.38729147261,77091.07222368072,74150.3233713697
4,YLLs (Years of Life Lost),195,Namibia,1,Male,1,Under 5,294,All causes,3,Rate,1990,142994.43942589735,162037.7675651868,125227.6649101679
4,YLLs (Years of Life Lost),195,Namibia,2,Female,1,Under 5,294,All causes,3,Rate,1990,118235.32721686238,130753.81422866363,106061.05694597361
4,YLLs (Years of Life Lost),195,Namibia,3,Both,1,Under 5,294,All causes,3,Rate,1990,130659.36503658193,146591.73504182897,116124.61026633045
4,YLLs (Years of Life Lost),195,Namibia,1,Male,23,5-14 years,294,All causes,3,Rate,1990,9113.72068778395,10151.1451484655,8124.754602336439
4,YLLs (Years of Life Lost),195,Namibia,2,Female,23,5-14 years,294,All causes,3,Rate,1990,6581.721230770435,7458.877388861449,5553.588643933013
4,YLLs (Years of Life Lost),195,Namibia,3,Both,23,5-14 years,294,All causes,3,Rate,1990,7841.198010915172,8795.681355327391,6853.111863089413
4,YLLs (Years of Life Lost),195,Namibia,1,Male,24,15-49 years,294,All causes,3,Rate,1990,23207.153353863472,25604.96500421226,21343.619750032678
4,YLLs (Years of Life Lost),195,Namibia,2,Female,24,15-49 years,294,All causes,3,Rate,1990,14358.725639589717,16168.239394102487,12960.029636726073
4,YLLs (Years of Life Lost),195,Namibia,3,Both,24,15-49 years,294,All causes,3,Rate,1990,18650.421676843664,20618.8978434767,17012.81880882953
4,YLLs (Years of Life Lost),195,Namibia,1,Male,25,50-69 years,294,All causes,3,Rate,1990,96863.87342606897,108052.60353381243,85673.45787225189
4,YLLs (Years of Life Lost),195,Namibia,2,Female,25,50-69 years,294,All causes,3,Rate,1990,51888.82756365111,59112.00877400325,45817.43349956347
4,YLLs (Years of Life Lost),195,Namibia,3,Both,25,50-69 years,294,All causes,3,Rate,1990,73132.9664973599,82136.94946381898,64736.760807701336
4,YLLs (Years of Life Lost),195,Namibia,1,Male,26,70+ years,294,All causes,3,Rate,1990,163228.97514129465,172123.94288083544,152837.14946643787
4,YLLs (Years of Life Lost),195,Namibia,2,Female,26,70+ years,294,All causes,3,Rate,1990,108724.25735097812,117332.12538039133,102171.39886849614
4,YLLs (Years of Life Lost),195,Namibia,3,Both,26,70+ years,294,All causes,3,Rate,1990,132329.3854625019,141260.5299476682,124317.84976889663
4,YLLs (Years of Life Lost),84,Ireland,1,Male,1,Under 5,294,All causes,3,Rate,1990,16921.151038354594,17789.198525664786,16067.592281700363
4,YLLs (Years of Life Lost),84,Ireland,2,Female,1,Under 5,294,All causes,3,Rate,1990,13071.128763797593,13787.84821335447,12364.520758327157
4,YLLs (Years of Life Lost),84,Ireland,3,Both,1,Under 5,294,All causes,3,Rate,1990,15047.919186349478,15813.482782636454,14319.934773247516
4,YLLs (Years of Life Lost),84,Ireland,1,Male,23,5-14 years,294,All causes,3,Rate,1990,1700.986644104595,1743.315180236073,1654.0488458665513
4,YLLs (Years of Life Lost),84,Ireland,2,Female,23,5-14 years,294,All causes,3,Rate,1990,1141.5415490169942,1169.4957434902344,1113.4054823865179
4,YLLs (Years of Life Lost),84,Ireland,3,Both,23,5-14 years,294,All causes,3,Rate,1990,1428.8564725454894,1462.1448936453148,1393.2037842804311
4,YLLs (Years of Life Lost),84,Ireland,1,Male,24,15-49 years,294,All causes,3,Rate,1990,7476.948924333725,7590.8776677235055,7360.67442001923
4,YLLs (Years of Life Lost),84,Ireland,2,Female,24,15-49 years,294,All causes,3,Rate,1990,3977.9421745915492,4068.8660080424015,3892.0765910780588
4,YLLs (Years of Life Lost),84,Ireland,3,Both,24,15-49 years,294,All causes,3,Rate,1990,5742.391272127784,5814.309855108401,5665.826671761185
4,YLLs (Years of Life Lost),84,Ireland,1,Male,25,50-69 years,294,All causes,3,Rate,1990,46397.83850509993,47240.74139000578,45520.082666948394
4,YLLs (Years of Life Lost),84,Ireland,2,Female,25,50-69 years,294,All causes,3,Rate,1990,26542.890828057338,27084.10067955887,26030.710458854806
4,YLLs (Years of Life Lost),84,Ireland,3,Both,25,50-69 years,294,All causes,3,Rate,1990,36310.96263706231,36794.5449419407,35776.058777962
4,YLLs (Years of Life Lost),84,Ireland,1,Male,26,70+ years,294,All causes,3,Rate,1990,126742.97520629379,128435.61743669276,124964.98711402818
4,YLLs (Years of Life Lost),84,Ireland,2,Female,26,70+ years,294,All causes,3,Rate,1990,84051.51659482838,85324.18526073077,82843.6944893488
4,YLLs (Years of Life Lost),84,Ireland,3,Both,26,70+ years,294,All causes,3,Rate,1990,101834.55978959604,102863.82126100727,100766.04870493633
4,YLLs (Years of Life Lost),99,Uruguay,1,Male,1,Under 5,294,All causes,3,Rate,1990,46870.87440548503,49358.5740209575,44381.00089314338
4,YLLs (Years of Life Lost),99,Uruguay,2,Female,1,Under 5,294,All causes,3,Rate,1990,36892.70832955126,38851.993507666346,34987.79899355596
4,YLLs (Years of Life Lost),99,Uruguay,3,Both,1,Under 5,294,All causes,3,Rate,1990,41967.694362222726,44217.77644042976,39808.7541447801
4,YLLs (Years of Life Lost),99,Uruguay,1,Male,23,5-14 years,294,All causes,3,Rate,1990,2948.881076773956,3018.2237722777754,2884.075594996474
4,YLLs (Years of Life Lost),99,Uruguay,2,Female,23,5-14 years,294,All causes,3,Rate,1990,1790.0742224235867,1828.3813661022057,1751.7871888074174
4,YLLs (Years of Life Lost),99,Uruguay,3,Both,23,5-14 years,294,All causes,3,Rate,1990,2379.2748707848905,2430.246571693098,2329.077550233178
4,YLLs (Years of Life Lost),99,Uruguay,1,Male,24,15-49 years,294,All causes,3,Rate,1990,11540.239523492439,11687.746566988713,11385.658046867959
4,YLLs (Years of Life Lost),99,Uruguay,2,Female,24,15-49 years,294,All causes,3,Rate,1990,5975.1192051557055,6086.733588786593,5860.470194448675
4,YLLs (Years of Life Lost),99,Uruguay,3,Both,24,15-49 years,294,All causes,3,Rate,1990,8727.142626608918,8833.193755390226,8622.924369154693
4,YLLs (Years of Life Lost),99,Uruguay,1,Male,25,50-69 years,294,All causes,3,Rate,1990,57666.93562379402,58532.543889123066,56753.412922578784
4,YLLs (Years of Life Lost),99,Uruguay,2,Female,25,50-69 years,294,All causes,3,Rate,1990,26250.716172969922,26700.08721973826,25784.347998335183
4,YLLs (Years of Life Lost),99,Uruguay,3,Both,25,50-69 years,294,All causes,3,Rate,1990,41054.72906842566,41599.29693509938,40517.57717912324
4,YLLs (Years of Life Lost),99,Uruguay,1,Male,26,70+ years,294,All causes,3,Rate,1990,115003.42634974832,116272.26646397659,113654.18929959161
4,YLLs (Years of Life Lost),99,Uruguay,2,Female,26,70+ years,294,All causes,3,Rate,1990,74086.85736035473,75024.27782073815,73107.4935371756
4,YLLs (Years of Life Lost),99,Uruguay,3,Both,26,70+ years,294,All causes,3,Rate,1990,90387.94459073839,91283.05546862127,89497.54741768463
4,YLLs (Years of Life Lost),83,Iceland,1,Male,1,Under 5,294,All causes,3,Rate,1990,13720.05470414862,16135.319988875824,11610.474010139485
4,YLLs (Years of Life Lost),83,Iceland,2,Female,1,Under 5,294,All causes,3,Rate,1990,11930.254294601858,13760.010694034469,10319.025995872602
4,YLLs (Years of Life Lost),83,Iceland,3,Both,1,Under 5,294,All causes,3,Rate,1990,12844.96857888603,14995.845659236986,11040.759927863272
4,YLLs (Years of Life Lost),83,Iceland,1,Male,23,5-14 years,294,All causes,3,Rate,1990,1561.8388652731117,1717.0250152735148,1425.9197817589948
4,YLLs (Years of Life Lost),83,Iceland,2,Female,23,5-14 years,294,All causes,3,Rate,1990,1125.241066018522,1227.9068948083536,1035.3941778376209
4,YLLs (Years of Life Lost),83,Iceland,3,Both,23,5-14 years,294,All causes,3,Rate,1990,1348.3817445543514,1478.5181905106467,1235.7112271354342
4,YLLs (Years of Life Lost),83,Iceland,1,Male,24,15-49 years,294,All causes,3,Rate,1990,7446.852067692994,7775.48308400407,7145.958726941255
